"","Country","Country.Code","year","Region","IncomeGroup","population","rural.population","hiv.cases","san.access","motor.vehicles","gas.price","co2.emission","mobile.users","internet.users"
"230","Andorra","AND",1977,"Europe & Central Asia","High income",32769,3547,NA,NA,NA,NA,NA,0,NA
"231","Andorra","AND",1978,"Europe & Central Asia","High income",33746,3328,NA,NA,NA,NA,NA,0,NA
"232","Andorra","AND",1979,"Europe & Central Asia","High income",34819,3098,NA,NA,NA,NA,NA,0,NA
"233","Andorra","AND",1980,"Europe & Central Asia","High income",36063,2862,NA,NA,NA,NA,NA,0,NA
"234","Andorra","AND",1981,"Europe & Central Asia","High income",37502,2744,NA,NA,NA,NA,NA,0,NA
"235","Andorra","AND",1982,"Europe & Central Asia","High income",39112,2620,NA,NA,NA,NA,NA,0,NA
"236","Andorra","AND",1983,"Europe & Central Asia","High income",40862,2484,NA,NA,NA,NA,NA,0,NA
"237","Andorra","AND",1984,"Europe & Central Asia","High income",42704,2332,NA,NA,NA,NA,NA,0,NA
"238","Andorra","AND",1985,"Europe & Central Asia","High income",44597,2159,NA,NA,NA,NA,NA,0,NA
"239","Andorra","AND",1986,"Europe & Central Asia","High income",46515,2293,NA,NA,NA,NA,NA,0,NA
"240","Andorra","AND",1987,"Europe & Central Asia","High income",48458,2432,NA,NA,NA,NA,NA,0,NA
"241","Andorra","AND",1988,"Europe & Central Asia","High income",50431,2577,NA,NA,NA,NA,NA,0,NA
"242","Andorra","AND",1989,"Europe & Central Asia","High income",52449,2727,NA,NA,NA,NA,NA,0,NA
"243","Andorra","AND",1990,"Europe & Central Asia","High income",54511,2883,NA,54511,NA,NA,NA,0,0
"244","Andorra","AND",1991,"Europe & Central Asia","High income",56674,3116,NA,NA,NA,NA,NA,0,NA
"245","Andorra","AND",1992,"Europe & Central Asia","High income",58904,3362,NA,NA,NA,NA,NA,770,NA
"246","Andorra","AND",1993,"Europe & Central Asia","High income",61003,3611,NA,NA,NA,NA,NA,780,NA
"247","Andorra","AND",1994,"Europe & Central Asia","High income",62707,3843,NA,NA,NA,NA,NA,784,NA
"248","Andorra","AND",1995,"Europe & Central Asia","High income",63854,4048,NA,63854,NA,NA,407.037,2825,NA
"249","Andorra","AND",1996,"Europe & Central Asia","High income",64274,4237,NA,NA,NA,NA,425.372,5488,981
"250","Andorra","AND",1997,"Europe & Central Asia","High income",64090,4387,NA,NA,NA,NA,458.375,8618,1955
"251","Andorra","AND",1998,"Europe & Central Asia","High income",63799,4529,NA,NA,NA,NA,484.044,14117,4393
"252","Andorra","AND",1999,"Europe & Central Asia","High income",64084,4711,NA,NA,NA,NA,513.38,20600,4893
"253","Andorra","AND",2000,"Europe & Central Asia","High income",65399,4974,NA,65399,NA,NA,524.381,23543,6892
"254","Andorra","AND",2001,"Europe & Central Asia","High income",68000,5457,NA,NA,NA,NA,524.381,29429,NA
"255","Andorra","AND",2002,"Europe & Central Asia","High income",71639,6050,NA,NA,NA,NA,531.715,32790,8067
"256","Andorra","AND",2003,"Europe & Central Asia","High income",75643,6706,NA,NA,NA,NA,535.382,51893,10247
"257","Andorra","AND",2004,"Europe & Central Asia","High income",79060,7341,NA,NA,NA,NA,564.718,58366,21218
"258","Andorra","AND",2005,"Europe & Central Asia","High income",81223,7883,NA,81223,NA,NA,575.719,64560,30545
"259","Andorra","AND",2006,"Europe & Central Asia","High income",81877,8352,NA,NA,NA,NA,546.383,69004,40068
"260","Andorra","AND",2007,"Europe & Central Asia","High income",81292,8695,NA,NA,NA,NA,539.049,63503,57612
"261","Andorra","AND",2008,"Europe & Central Asia","High income",79969,8950,NA,NA,NA,1.24,539.049,64202,56010
"262","Andorra","AND",2009,"Europe & Central Asia","High income",78659,9193,NA,NA,NA,NA,517.047,64549,61771
"263","Andorra","AND",2010,"Europe & Central Asia","High income",77907,9491,NA,77907,NA,1.49,517.047,65495,63105
"264","Andorra","AND",2011,"Europe & Central Asia","High income",77865,9902,NA,NA,NA,NA,NA,65044,63071
"265","Andorra","AND",2012,"Europe & Central Asia","High income",78360,10383,NA,78360,NA,1.67,NA,63865,67730
"266","Arab World","ARB",1960,"","",93485943,64167689,NA,NA,NA,NA,59530.89686,0,NA
"267","Arab World","ARB",1961,"","",96058179,65132723,NA,NA,NA,NA,65117.99836,NA,NA
"268","Arab World","ARB",1962,"","",98728995,66116151,NA,NA,NA,NA,74328.27277,NA,NA
"269","Arab World","ARB",1963,"","",101496308,67115388,NA,NA,NA,NA,87870.20276,NA,NA
"270","Arab World","ARB",1964,"","",104359772,68129469,NA,NA,NA,NA,103192.5166,NA,NA
"271","Arab World","ARB",1965,"","",107318159,69156246,NA,NA,NA,NA,123813.4015,0,NA
"272","Arab World","ARB",1966,"","",110379639,70369793,NA,NA,NA,NA,139027.6357,NA,NA
"273","Arab World","ARB",1967,"","",113543760,71605343,NA,NA,NA,NA,149672.0939,NA,NA
"274","Arab World","ARB",1968,"","",116787194,72843370,NA,NA,NA,NA,178735.1354,NA,NA
"275","Arab World","ARB",1969,"","",120078092,74057986,NA,NA,NA,NA,213028.6433,NA,NA
"276","Arab World","ARB",1970,"","",123400916,75235080,NA,NA,NA,NA,220531.1511,0,NA
"277","Arab World","ARB",1971,"","",126726106,76450559,NA,NA,NA,NA,250893.5505,NA,NA
"278","Arab World","ARB",1972,"","",130095625,77637731,NA,NA,NA,NA,272857.8395,NA,NA
"279","Arab World","ARB",1973,"","",133592409,78853604,NA,NA,NA,NA,318588.6342,NA,NA
"280","Arab World","ARB",1974,"","",137327448,80173897,NA,NA,NA,NA,310909.9423,NA,NA
"281","Arab World","ARB",1975,"","",141376124,81646912,NA,NA,NA,NA,307786.3444,0,NA
"282","Arab World","ARB",1976,"","",145768518,83413405,NA,NA,NA,NA,373492.0156,0,NA
"283","Arab World","ARB",1977,"","",150474227,85332269,NA,NA,NA,NA,395280.1204,0,NA
"284","Arab World","ARB",1978,"","",155422735,87345143,NA,NA,NA,NA,425910.4665,0,NA
"285","Arab World","ARB",1979,"","",160508834,89368246,NA,NA,NA,NA,456155.4098,0,NA
"286","Arab World","ARB",1980,"","",165653287,91339214,NA,NA,NA,NA,508775.7384,0,NA
"287","Arab World","ARB",1981,"","",170835489,93209854,NA,NA,NA,NA,497481.6012,0,NA
"288","Arab World","ARB",1982,"","",176068130,95018593,NA,NA,NA,NA,476948.8084,2404,NA
"289","Arab World","ARB",1983,"","",181346070,96770499,NA,NA,NA,NA,508647.2708,3686,NA
"290","Arab World","ARB",1984,"","",186631963,98463897,NA,NA,NA,NA,554899.277,5115,NA
"291","Arab World","ARB",1985,"","",192047001,100169995,NA,NA,NA,NA,587107.9393,8619,NA
"292","Arab World","ARB",1986,"","",197522280,102028505,NA,NA,NA,NA,648482.4172,22478,NA
"293","Arab World","ARB",1987,"","",202985205,103844232,NA,NA,NA,NA,649752.4112,35240,NA
"294","Arab World","ARB",1988,"","",208460437,105642153,NA,NA,NA,NA,688656.0707,41206,NA
"295","Arab World","ARB",1989,"","",213911862,107419446,NA,NA,NA,NA,699744.6597,61452,NA
"296","Arab World","ARB",1990,"","",221488293,109889179,NA,149518993,NA,NA,710245.9683,85994,0
"297","Arab World","ARB",1991,"","",227470711,112126802,NA,NA,NA,NA,748775.2365,127524,NA
"298","Arab World","ARB",1992,"","",231443007,114301493,NA,NA,NA,NA,809166.0196,147129,NA
"299","Arab World","ARB",1993,"","",237418436,116486822,NA,NA,NA,NA,886033.6899,193016,NA
"300","Arab World","ARB",1994,"","",243271554,118578344,NA,NA,NA,NA,913496.3921,255464,NA
"301","Arab World","ARB",1995,"","",250504422,120566811,NA,175578642,NA,NA,876273.8229,495055,42649
"302","Arab World","ARB",1996,"","",255932514,122628367,NA,NA,NA,NA,868506.9413,909743,96642
"303","Arab World","ARB",1997,"","",261260242,124591641,NA,NA,NA,NA,836631.8941,1596757,342370
"304","Arab World","ARB",1998,"","",266537558,126483754,NA,NA,NA,0.31,906042.1214,2492408,697303
"305","Arab World","ARB",1999,"","",271912978,128372740,NA,NA,NA,NA,920255.0935,4054090,1627623
"306","Arab World","ARB",2000,"","",277561423,130314472,NA,204183108,NA,0.28,1047705.904,8822279,3162927
"307","Arab World","ARB",2001,"","",283493089,132206452,NA,NA,NA,NA,1027339.386,16291244,4426144
"308","Arab World","ARB",2002,"","",289680968,134144713,NA,NA,NA,0.295,1045454.366,24700067,7801285
"309","Arab World","ARB",2003,"","",296095945,136120442,NA,NA,NA,NA,1140715.692,34336418,10795305
"310","Arab World","ARB",2004,"","",302824676,138166448,NA,NA,NA,0.32,1255188.431,50988693,21218357
"311","Arab World","ARB",2005,"","",309824383,140267700,NA,239164062,28046288,NA,1320343.687,83002076,26004000
"312","Arab World","ARB",2006,"","",317125787,142426303,NA,NA,NA,0.37,1378931.346,123189643,36959894
"313","Arab World","ARB",2007,"","",324693498,144634654,NA,NA,25605273,NA,1371949.378,170584809,46125641
"314","Arab World","ARB",2008,"","",332424892,146859788,NA,NA,NA,0.49,1476942.922,209164963,61809526
"315","Arab World","ARB",2009,"","",340149038,149050685,NA,NA,NA,NA,1524129.878,259045148,78144781
"316","Arab World","ARB",2010,"","",347737036,151172740,NA,275047665,NA,0.55,1601122.21,304717855,93231225
"317","Arab World","ARB",2011,"","",355137048,153188043,NA,NA,NA,NA,NA,350842263,108914997
"318","Arab World","ARB",2012,"","",362466629,155187687,NA,295934773,NA,0.58,NA,380951966,123489979
"319","United Arab Emirates","ARE",1960,"Middle East & North Africa","High income",89608,23746,NA,NA,NA,NA,11.001,NA,NA
"320","United Arab Emirates","ARE",1961,"Middle East & North Africa","High income",97727,25475,NA,NA,NA,NA,11.001,NA,NA
"321","United Arab Emirates","ARE",1962,"Middle East & North Africa","High income",108774,27885,NA,NA,NA,NA,18.335,NA,NA
"322","United Arab Emirates","ARE",1963,"Middle East & North Africa","High income",121574,30641,NA,NA,NA,NA,22.002,NA,NA
"323","United Arab Emirates","ARE",1964,"Middle East & North Africa","High income",134411,33295,NA,NA,NA,NA,18.335,NA,NA
"324","United Arab Emirates","ARE",1965,"Middle East & North Africa","High income",146341,35618,NA,NA,NA,NA,22.002,NA,NA
"325","United Arab Emirates","ARE",1966,"Middle East & North Africa","High income",156890,37545,NA,NA,NA,NA,25.669,NA,NA
"326","United Arab Emirates","ARE",1967,"Middle East & North Africa","High income",167360,39368,NA,NA,NA,NA,916.75,NA,NA
"327","United Arab Emirates","ARE",1968,"Middle East & North Africa","High income",180762,41783,NA,NA,NA,NA,1243.113,NA,NA
"328","United Arab Emirates","ARE",1969,"Middle East & North Africa","High income",201157,45677,NA,NA,NA,NA,20524.199,NA,NA
"329","United Arab Emirates","ARE",1970,"Middle East & North Africa","High income",231529,51629,NA,NA,NA,NA,15247.386,NA,NA
"330","United Arab Emirates","ARE",1971,"Middle East & North Africa","High income",272211,59658,NA,NA,NA,NA,21184.259,NA,NA
"331","United Arab Emirates","ARE",1972,"Middle East & North Africa","High income",322439,69432,NA,NA,NA,NA,23454.132,NA,NA
"332","United Arab Emirates","ARE",1973,"Middle East & North Africa","High income",382599,80922,NA,NA,NA,NA,30630.451,NA,NA
"333","United Arab Emirates","ARE",1974,"Middle East & North Africa","High income",452848,94047,NA,NA,NA,NA,31327.181,NA,NA
"334","United Arab Emirates","ARE",1975,"Middle East & North Africa","High income",532742,108599,NA,NA,NA,NA,31070.491,NA,NA
"335","United Arab Emirates","ARE",1976,"Middle East & North Africa","High income",623450,125725,NA,NA,NA,NA,39651.271,NA,NA
"336","United Arab Emirates","ARE",1977,"Middle East & North Africa","High income",723617,144340,NA,NA,NA,NA,38785.859,NA,NA
"337","United Arab Emirates","ARE",1978,"Middle East & North Africa","High income",827191,163188,NA,NA,NA,NA,44814.407,NA,NA
"338","United Arab Emirates","ARE",1979,"Middle East & North Africa","High income",926112,180675,NA,NA,NA,NA,36607.661,NA,NA
"339","United Arab Emirates","ARE",1980,"Middle East & North Africa","High income",1014825,195760,NA,NA,NA,NA,36904.688,NA,NA
"340","United Arab Emirates","ARE",1981,"Middle East & North Africa","High income",1090660,212365,NA,NA,NA,NA,36857.017,NA,NA
"341","United Arab Emirates","ARE",1982,"Middle East & North Africa","High income",1155765,227136,NA,NA,NA,NA,36871.685,2330,NA
"342","United Arab Emirates","ARE",1983,"Middle East & North Africa","High income",1215380,241054,NA,NA,NA,NA,35342.546,3564,NA
"343","United Arab Emirates","ARE",1984,"Middle East & North Africa","High income",1277300,255649,NA,NA,NA,NA,46394.884,4936,NA
"344","United Arab Emirates","ARE",1985,"Middle East & North Africa","High income",1347218,272084,NA,NA,NA,NA,49926.205,7924,NA
"345","United Arab Emirates","ARE",1986,"Middle East & North Africa","High income",1426915,290329,NA,NA,NA,NA,47234.627,11191,NA
"346","United Arab Emirates","ARE",1987,"Middle East & North Africa","High income",1514798,310491,NA,NA,NA,NA,47693.002,13711,NA
"347","United Arab Emirates","ARE",1988,"Middle East & North Africa","High income",1609170,332258,NA,NA,NA,NA,48367.73,13823,NA
"348","United Arab Emirates","ARE",1989,"Middle East & North Africa","High income",1707085,355046,NA,NA,NA,NA,54487.953,24946,NA
"349","United Arab Emirates","ARE",1990,"Middle East & North Africa","High income",1806498,378443,NA,1759207,NA,NA,52009.061,33578,0
"350","United Arab Emirates","ARE",1991,"Middle East & North Africa","High income",1908002,402501,NA,NA,NA,NA,57010.849,43008,NA
"351","United Arab Emirates","ARE",1992,"Middle East & North Africa","High income",2012977,427593,NA,NA,NA,NA,58136.618,48919,NA
"352","United Arab Emirates","ARE",1993,"Middle East & North Africa","High income",2121143,453674,NA,NA,NA,NA,65980.331,70586,NA
"353","United Arab Emirates","ARE",1994,"Middle East & North Africa","High income",2232159,480687,NA,NA,NA,NA,73130.981,91488,NA
"354","United Arab Emirates","ARE",1995,"Middle East & North Africa","High income",2346305,508702,NA,2284409,NA,NA,70641.088,128968,2415
"355","United Arab Emirates","ARE",1996,"Middle East & North Africa","High income",2470810,526223,NA,NA,NA,NA,41059.399,193834,9275
"356","United Arab Emirates","ARE",1997,"Middle East & North Africa","High income",2608993,545650,NA,NA,NA,NA,41646.119,309373,85982
"357","United Arab Emirates","ARE",1998,"Middle East & North Africa","High income",2753498,565315,NA,NA,NA,0.23,81495.408,493278,190220
"358","United Arab Emirates","ARE",1999,"Middle East & North Africa","High income",2893648,582995,NA,NA,NA,NA,78374.791,832267,432389
"359","United Arab Emirates","ARE",2000,"Middle East & North Africa","High income",3026352,598128,NA,2948117,NA,0.25,112562.232,1428115,714985
"360","United Arab Emirates","ARE",2001,"Middle East & North Africa","High income",3132104,606338,NA,NA,NA,NA,101414.552,1909303,822859
"361","United Arab Emirates","ARE",2002,"Middle East & North Africa","High income",3223969,611058,NA,NA,NA,0.29,84704.033,2428071,912915
"362","United Arab Emirates","ARE",2003,"Middle East & North Africa","High income",3369254,624943,NA,NA,639666,NA,106841.712,2972331,993187
"363","United Arab Emirates","ARE",2004,"Middle East & North Africa","High income",3658658,663798,NA,NA,1091548,0.28,113240.627,3683117,1102401
"364","United Arab Emirates","ARE",2005,"Middle East & North Africa","High income",4148883,735929,NA,4043950,1162003,NA,116148.558,4534143,1659553
"365","United Arab Emirates","ARE",2006,"Middle East & North Africa","High income",4875639,847484,NA,NA,1201947,0.37,123874.927,5519293,2535332
"366","United Arab Emirates","ARE",2007,"Middle East & North Africa","High income",5797347,987056,NA,NA,1465791,NA,139404.672,7731508,3536382
"367","United Arab Emirates","ARE",2008,"Middle East & North Africa","High income",6798635,1133332,NA,NA,NA,0.45,158935.114,9357735,4283140
"368","United Arab Emirates","ARE",2009,"Middle East & North Africa","High income",7718319,1259167,NA,NA,NA,NA,162602.114,10671878,4939724
"369","United Arab Emirates","ARE",2010,"Middle East & North Africa","High income",8441537,1347100,NA,8232182,NA,0.47,167596.568,10926019,5740245
"370","United Arab Emirates","ARE",2011,"Middle East & North Africa","High income",8925096,1398420,NA,NA,NA,NA,NA,11727401,6961575
"371","United Arab Emirates","ARE",2012,"Middle East & North Africa","High income",9205651,1415719,NA,8978911,NA,0.47,NA,13775252,7824803
"372","Argentina","ARG",1960,"Latin America & Caribbean","Upper middle income",20623998,5442467,NA,NA,NA,NA,48815.104,0,NA
"373","Argentina","ARG",1961,"Latin America & Caribbean","Upper middle income",20959241,5415323,NA,NA,NA,NA,51180.319,NA,NA
"374","Argentina","ARG",1962,"Latin America & Caribbean","Upper middle income",21295290,5384684,NA,NA,NA,NA,53695.881,NA,NA
"375","Argentina","ARG",1963,"Latin America & Caribbean","Upper middle income",21630854,5350219,NA,NA,NA,NA,50083.886,NA,NA
"376","Argentina","ARG",1964,"Latin America & Caribbean","Upper middle income",21963952,5311455,NA,NA,NA,NA,55727.399,NA,NA
"377","Argentina","ARG",1965,"Latin America & Caribbean","Upper middle income",22293817,5268252,NA,NA,NA,NA,58866.351,0,NA
"378","Argentina","ARG",1966,"Latin America & Caribbean","Upper middle income",22618887,5231477,NA,NA,NA,NA,63138.406,NA,NA
"379","Argentina","ARG",1967,"Latin America & Caribbean","Upper middle income",22941477,5190876,NA,NA,NA,NA,65543.958,NA,NA
"380","Argentina","ARG",1968,"Latin America & Caribbean","Upper middle income",23269302,5148193,NA,NA,NA,NA,69082.613,NA,NA
"381","Argentina","ARG",1969,"Latin America & Caribbean","Upper middle income",23612675,5105580,NA,NA,NA,NA,77329.696,NA,NA
"382","Argentina","ARG",1970,"Latin America & Caribbean","Upper middle income",23978532,5064266,NA,NA,NA,NA,82734.854,0,NA
"383","Argentina","ARG",1971,"Latin America & Caribbean","Upper middle income",24370660,5045263,NA,NA,NA,NA,88939.418,NA,NA
"384","Argentina","ARG",1972,"Latin America & Caribbean","Upper middle income",24785830,5027657,NA,NA,NA,NA,90156.862,NA,NA
"385","Argentina","ARG",1973,"Latin America & Caribbean","Upper middle income",25215328,5009428,NA,NA,NA,NA,94065.884,NA,NA
"386","Argentina","ARG",1974,"Latin America & Caribbean","Upper middle income",25646533,4987943,NA,NA,NA,NA,95569.354,NA,NA
"387","Argentina","ARG",1975,"Latin America & Caribbean","Upper middle income",26070443,4961466,NA,NA,NA,NA,94931.296,0,NA
"388","Argentina","ARG",1976,"Latin America & Caribbean","Upper middle income",26483835,4938547,NA,NA,NA,NA,99786.404,0,NA
"389","Argentina","ARG",1977,"Latin America & Caribbean","Upper middle income",26889764,4911093,NA,NA,NA,NA,100791.162,0,NA
"390","Argentina","ARG",1978,"Latin America & Caribbean","Upper middle income",27293093,4880060,NA,NA,NA,NA,102639.33,0,NA
"391","Argentina","ARG",1979,"Latin America & Caribbean","Upper middle income",27701412,4846805,NA,NA,NA,NA,110703.063,0,NA
"392","Argentina","ARG",1980,"Latin America & Caribbean","Upper middle income",28120135,4812199,NA,NA,NA,NA,108737.551,0,NA
"393","Argentina","ARG",1981,"Latin America & Caribbean","Upper middle income",28550123,4762960,NA,NA,NA,NA,102041.609,0,NA
"394","Argentina","ARG",1982,"Latin America & Caribbean","Upper middle income",28989069,4711477,NA,NA,NA,NA,103424.068,0,NA
"395","Argentina","ARG",1983,"Latin America & Caribbean","Upper middle income",29435404,4657387,NA,NA,NA,NA,105213.564,0,NA
"396","Argentina","ARG",1984,"Latin America & Caribbean","Upper middle income",29886564,4600200,NA,NA,NA,NA,106522.683,0,NA
"397","Argentina","ARG",1985,"Latin America & Caribbean","Upper middle income",30340419,4539533,NA,NA,NA,NA,100596.811,0,NA
"398","Argentina","ARG",1986,"Latin America & Caribbean","Upper middle income",30796481,4487910,NA,NA,NA,NA,104212.473,0,NA
"399","Argentina","ARG",1987,"Latin America & Caribbean","Upper middle income",31254574,4433024,NA,NA,NA,NA,114942.115,0,NA
"400","Argentina","ARG",1988,"Latin America & Caribbean","Upper middle income",31713147,4374638,NA,NA,NA,NA,121473.042,0,NA
"401","Argentina","ARG",1989,"Latin America & Caribbean","Upper middle income",32170407,4312507,NA,NA,NA,NA,117090.977,2300,NA
"402","Argentina","ARG",1990,"Latin America & Caribbean","Upper middle income",32624874,4246454,32625,28210626,NA,NA,112613.57,12000,0
"403","Argentina","ARG",1991,"Latin America & Caribbean","Upper middle income",33075194,4194596,66150,NA,NA,NA,117021.304,25000,NA
